Entity,Code,Year,Coal per capita (kWh)
Colombia,COL,1981,1075.9359
Colombia,COL,1982,1094.984
Colombia,COL,1983,1179.4502
Colombia,COL,1984,1200.2438
Colombia,COL,1985,1211.0216
Colombia,COL,1986,1170.5042
Colombia,COL,1987,1440.8458
Colombia,COL,1988,1125.3463
Colombia,COL,1989,1276.6101
Colombia,COL,1990,569.9756
Colombia,COL,1991,702.3446
Colombia,COL,1992,1151.6821
Colombia,COL,1993,1183.9504
Colombia,COL,1994,1329.0248
Colombia,COL,1995,1166.9944
Colombia,COL,1996,888.30804
Colombia,COL,1997,1033.4832
Colombia,COL,1998,965.9653
Colombia,COL,1999,758.63727
Colombia,COL,2000,801.67554
Colombia,COL,2001,777.1102
Colombia,COL,2002,629.39075
Colombia,COL,2003,687.44324
Colombia,COL,2004,593.03094
Colombia,COL,2005,368.59293
Colombia,COL,2006,1036.4047
Colombia,COL,2007,901.2933
Colombia,COL,2008,1178.6312
Colombia,COL,2009,1071.9169
Colombia,COL,2010,1247.4832
Colombia,COL,2011,999.0627
Colombia,COL,2012,1191.7312
Colombia,COL,2013,1269.3042
Colombia,COL,2014,1331.8263
Colombia,COL,2015,1226.2374
Colombia,COL,2016,1334.294
Colombia,COL,2017,1001.5815
Colombia,COL,2018,922.59314
Colombia,COL,2019,1068.8333
Colombia,COL,2020,932.2452
Colombia,COL,2021,610.65594
Colombia,COL,2022,549.2634
Croatia,HRV,1990,1929.4203
Croatia,HRV,1991,1091.3584
Croatia,HRV,1992,968.532
Croatia,HRV,1993,824.1476
Croatia,HRV,1994,512.9628
Croatia,HRV,1995,422.8059
Croatia,HRV,1996,349.71942
Croatia,HRV,1997,600.486
Croatia,HRV,1998,580.44965
Croatia,HRV,1999,520.9161
Croatia,HRV,2000,1103.8206
Croatia,HRV,2001,1240.1305
Croatia,HRV,2002,1515.4863
Croatia,HRV,2003,1693.7108
Croatia,HRV,2004,1805.7477
Croatia,HRV,2005,1794.9666
Croatia,HRV,2006,1670.9001
Croatia,HRV,2007,1818.9906
Croatia,HRV,2008,1876.9902
Croatia,HRV,2009,1344.8165
Croatia,HRV,2010,1817.4397
Croatia,HRV,2011,1877.978
Croatia,HRV,2012,1692.037
Croatia,HRV,2013,1822.3064
Croatia,HRV,2014,1755.6327
Croatia,HRV,2015,1655.6432
Croatia,HRV,2016,1792.4677
Croatia,HRV,2017,1088.3433
Croatia,HRV,2018,1021.09485
Croatia,HRV,2019,1186.5039
Croatia,HRV,2020,1025.3313
Croatia,HRV,2021,1189.7025
Croatia,HRV,2022,1186.8112
Cyprus,CYP,1985,1478.2483
Cyprus,CYP,1986,891.666
Cyprus,CYP,1987,1863.8041
Cyprus,CYP,1988,1107.7389
Cyprus,CYP,1989,972.1591
Cyprus,CYP,1990,899.71985
Cyprus,CYP,1991,654.95135
Cyprus,CYP,1992,1191.0763
Cyprus,CYP,1993,985.60156
Cyprus,CYP,1994,1322.1355
Cyprus,CYP,1995,1442.9296
Cyprus,CYP,1996,1321.4948
Cyprus,CYP,1997,984.8508
Cyprus,CYP,1998,178.01013
Cyprus,CYP,1999,299.6097
Cyprus,CYP,2000,441.53473
Cyprus,CYP,2001,638.85333
Cyprus,CYP,2002,520.9926
Cyprus,CYP,2003,511.5384
Cyprus,CYP,2004,502.33243
Cyprus,CYP,2005,493.4286
Cyprus,CYP,2006,332.51956
Cyprus,CYP,2007,296.793
Cyprus,CYP,2008,238.64027
Cyprus,CYP,2009,124.38453
Cyprus,CYP,2010,150.86055
Cyprus,CYP,2011,70.0042
Cyprus,CYP,2012,2.4133673
Cyprus,CYP,2013,2.3918264
Cyprus,CYP,2014,21.911694
Cyprus,CYP,2015,32.582714
Cyprus,CYP,2016,4.311288
Cyprus,CYP,2017,28.703674
Cyprus,CYP,2018,129.87914
Cyprus,CYP,2019,158.15614
Cyprus,CYP,2020,131.00003
Cyprus,CYP,2021,385.75873
Cyprus,CYP,2022,304.28967
Czechia,CZE,1965,42342.87
Czechia,CZE,1966,42092.055
Czechia,CZE,1967,40612.13
Czechia,CZE,1968,41971.13
Czechia,CZE,1969,43567.8
Czechia,CZE,1970,44046.957
Czechia,CZE,1971,45793.504
Czechia,CZE,1972,44981.617
Czechia,CZE,1973,43796.777
Czechia,CZE,1974,43369.367
Czechia,CZE,1975,44008.71
Czechia,CZE,1976,44589.91
Czechia,CZE,1977,45300.2
Czechia,CZE,1978,45247.61
Czechia,CZE,1979,45060.938
Czechia,CZE,1980,43542.6
Czechia,CZE,1981,43307.83
Czechia,CZE,1982,43601.94
Czechia,CZE,1983,43337.938
Czechia,CZE,1984,44147.805
Czechia,CZE,1985,43178.195
Czechia,CZE,1986,42981.434
Czechia,CZE,1987,42483.82
Czechia,CZE,1988,42973.047
Czechia,CZE,1989,41317.008
Czechia,CZE,1990,33582.96
Czechia,CZE,1991,30758.275
Czechia,CZE,1992,28699.816
Czechia,CZE,1993,27898.268
Czechia,CZE,1994,26398.46
Czechia,CZE,1995,26447.992
Czechia,CZE,1996,26430.441
Czechia,CZE,1997,24873.959
Czechia,CZE,1998,23090.996
Czechia,CZE,1999,21069.484
Czechia,CZE,2000,24105.9
Czechia,CZE,2001,23668.027
Czechia,CZE,2002,23210.27
Czechia,CZE,2003,23567.611
Czechia,CZE,2004,23573.555
Czechia,CZE,2005,22732.893
Czechia,CZE,2006,23481.752
Czechia,CZE,2007,23362.227
Czechia,CZE,2008,22069.443
Czechia,CZE,2009,20301.86
Czechia,CZE,2010,20868.264
Czechia,CZE,2011,20482.174
Czechia,CZE,2012,19612.586
Czechia,CZE,2013,18688.822
Czechia,CZE,2014,18107.121
Czechia,CZE,2015,18041.121
Czechia,CZE,2016,18168.062
Czechia,CZE,2017,17782.955
Czechia,CZE,2018,17657.307
Czechia,CZE,2019,15883.562
Czechia,CZE,2020,13810.271
Czechia,CZE,2021,14347.886
Czechia,CZE,2022,15589.091
Denmark,DNK,1965,9042.444
Denmark,DNK,1966,10162.771
Denmark,DNK,1967,8631.931
Denmark,DNK,1968,7681.746
Denmark,DNK,1969,6975.8774
Denmark,DNK,1970,5549.268
Denmark,DNK,1971,3376.3826
Denmark,DNK,1972,3428.937
Denmark,DNK,1973,5226.6235
Denmark,DNK,1974,4912.785
Denmark,DNK,1975,4716.6514
Denmark,DNK,1976,6526.5093
Denmark,DNK,1977,7484.4106
Denmark,DNK,1978,8222.605
Denmark,DNK,1979,9785.761
Denmark,DNK,1980,13949.7
Denmark,DNK,1981,11145.736
Denmark,DNK,1982,13446.501
Denmark,DNK,1983,12846.618
Denmark,DNK,1984,13548.418
Denmark,DNK,1985,16519.316
Denmark,DNK,1986,16710.191
Denmark,DNK,1987,16395.719
Denmark,DNK,1988,15326.958
Denmark,DNK,1989,12577.046
Denmark,DNK,1990,13768.4795
Denmark,DNK,1991,18625.09
Denmark,DNK,1992,15462.35
Denmark,DNK,1993,16162.456
Denmark,DNK,1994,17313.834
Denmark,DNK,1995,14413.971
Denmark,DNK,1996,19734.26
Denmark,DNK,1997,14611.036
Denmark,DNK,1998,12366.8
Denmark,DNK,1999,10348.575
Denmark,DNK,2000,8647.379
Denmark,DNK,2001,9106.139
Denmark,DNK,2002,9086.566
Denmark,DNK,2003,12357.031
Denmark,DNK,2004,9438.291
Denmark,DNK,2005,7919.3584
Denmark,DNK,2006,11860.892
Denmark,DNK,2007,9897.55
Denmark,DNK,2008,8660.988
Denmark,DNK,2009,8468.415
Denmark,DNK,2010,8191.9053
Denmark,DNK,2011,6785.325
Denmark,DNK,2012,5295.3438
Denmark,DNK,2013,6696.5767
Denmark,DNK,2014,5283.9663
Denmark,DNK,2015,3740.5793
Denmark,DNK,2016,4306.644
Denmark,DNK,2017,3201.6492
Denmark,DNK,2018,3255.394
Denmark,DNK,2019,1824.6345
Denmark,DNK,2020,1598.0952
Denmark,DNK,2021,2118.0398
Denmark,DNK,2022,2039.1913
Ecuador,ECU,1990,0.3063602
Ecuador,ECU,1991,0.60312295
Ecuador,ECU,1992,0.42609796
Ecuador,ECU,1993,0.073066406
Ecuador,ECU,1994,0.3492082
Ecuador,ECU,1995,0.34239054
Ecuador,ECU,1996,0.42082474
Ecuador,ECU,1997,0.5228006
Ecuador,ECU,1998,0.7556885
Ecuador,ECU,1999,0.96914953
Ecuador,ECU,2000,1.2759176
Ecuador,ECU,2001,1.6219636
Ecuador,ECU,2002,1.7211144
Ecuador,ECU,2003,66.2723
Ecuador,ECU,2004,1.5504789
Ecuador,ECU,2005,1.7798778
Ecuador,ECU,2006,4.4953437
Ecuador,ECU,2007,1.7639518
Ecuador,ECU,2008,19.97318
Ecuador,ECU,2009,4.6946936
Ecuador,ECU,2010,7.7386713
Ecuador,ECU,2011,7.139039
Ecuador,ECU,2012,8.434199
Ecuador,ECU,2013,9.31096
Ecuador,ECU,2014,8.680845
Ecuador,ECU,2015,9.261223
Ecuador,ECU,2016,5.352459
Ecuador,ECU,2017,5.6703315
Ecuador,ECU,2018,19.046429
Ecuador,ECU,2019,5.7385254
Ecuador,ECU,2020,15.961099
Ecuador,ECU,2021,30.894268
Ecuador,ECU,2022,44.43095
Egypt,EGY,1965,152.08055
Egypt,EGY,1966,100.8005
Egypt,EGY,1967,151.43782
Egypt,EGY,1968,153.76077
Egypt,EGY,1969,162.15515
Egypt,EGY,1970,146.11899
Egypt,EGY,1971,117.29869
Egypt,EGY,1972,101.58572
Egypt,EGY,1973,86.60032
Egypt,EGY,1974,147.98529
Egypt,EGY,1975,173.0074
Egypt,EGY,1976,165.49312
Egypt,EGY,1977,184.42747
Egypt,EGY,1978,172.43329
Egypt,EGY,1979,186.52783
Egypt,EGY,1980,146.33815
Egypt,EGY,1981,183.77284
Egypt,EGY,1982,185.0082
Egypt,EGY,1983,170.79669
Egypt,EGY,1984,168.48962
Egypt,EGY,1985,173.06871
Egypt,EGY,1986,169.31516
Egypt,EGY,1987,174.31029
Egypt,EGY,1988,185.43227
Egypt,EGY,1989,184.78583
Egypt,EGY,1990,154.30344
Egypt,EGY,1991,155.03305
Egypt,EGY,1992,155.16374
Egypt,EGY,1993,182.664
Egypt,EGY,1994,192.22617
Egypt,EGY,1995,125.83172
Egypt,EGY,1996,169.25665
Egypt,EGY,1997,140.19785
Egypt,EGY,1998,134.99863
Egypt,EGY,1999,120.14763
Egypt,EGY,2000,141.67079
Egypt,EGY,2001,122.08855
Egypt,EGY,2002,128.2651
Egypt,EGY,2003,130.24768
Egypt,EGY,2004,130.44635
Egypt,EGY,2005,125.121826
Egypt,EGY,2006,122.77828
Egypt,EGY,2007,109.453224
Egypt,EGY,2008,96.586044
Egypt,EGY,2009,84.18356
Egypt,EGY,2010,61.84856
Egypt,EGY,2011,57.470413
Egypt,EGY,2012,49.778584
Egypt,EGY,2013,48.053604
Egypt,EGY,2014,47.32671
Egypt,EGY,2015,95.3629
Egypt,EGY,2016,142.00607
Egypt,EGY,2017,137.06514
Egypt,EGY,2018,244.7339
Egypt,EGY,2019,217.20515
Egypt,EGY,2020,81.267044
Egypt,EGY,2021,129.175
Egypt,EGY,2022,128.53339
Estonia,EST,1985,44252.684
Estonia,EST,1986,44492.277
Estonia,EST,1987,44537.574
Estonia,EST,1988,42161.016
Estonia,EST,1989,43410.863
Estonia,EST,1990,45847.8
Estonia,EST,1991,42179.832
Estonia,EST,1992,34711.23
Estonia,EST,1993,28383.867
Estonia,EST,1994,29601.008
Estonia,EST,1995,27883.111
Estonia,EST,1996,29580.5
Estonia,EST,1997,29508.436
Estonia,EST,1998,25186.764
Estonia,EST,1999,22922.326
Estonia,EST,2000,24532.008
Estonia,EST,2001,24547.107
Estonia,EST,2002,24149.482
Estonia,EST,2003,28142.703
Estonia,EST,2004,28231.203
Estonia,EST,2005,28118.096
Estonia,EST,2006,27019.742
Estonia,EST,2007,33782.758
Estonia,EST,2008,30277.977
Estonia,EST,2009,26200.807
Estonia,EST,2010,35166.42
Estonia,EST,2011,35702.88
Estonia,EST,2012,32921.336
Estonia,EST,2013,36742.305
Estonia,EST,2014,36028.28
Estonia,EST,2015,31919.04
Estonia,EST,2016,33485.45
Estonia,EST,2017,38178.08
Estonia,EST,2018,37167.35
Estonia,EST,2019,26982.523
Estonia,EST,2020,21894.973
Estonia,EST,2021,23901.588
Estonia,EST,2022,25660.084
Europe,,1965,14981.097
Europe,,1966,14667.332
Europe,,1967,14357.424
Europe,,1968,14337.926
Europe,,1969,14436.94
Europe,,1970,14154.146
Europe,,1971,13807.621
Europe,,1972,13587.659
Europe,,1973,13688.843
Europe,,1974,13554.91
Europe,,1975,13452.119
Europe,,1976,13730.48
Europe,,1977,13741.805
Europe,,1978,13784.508
Europe,,1979,14110.553
Europe,,1980,14018.133
Europe,,1981,13776.645
Europe,,1982,13838.677
Europe,,1983,13899.776
Europe,,1984,13759.247
Europe,,1985,13314.002
Europe,,1986,13245.441
Europe,,1987,13306.584
Europe,,1988,13004.294
Europe,,1989,12696.784
Europe,,1990,11939.964
Europe,,1991,11110.094
Europe,,1992,10409.679
Europe,,1993,9632.682
Europe,,1994,8897.789
Europe,,1995,8730.445
Europe,,1996,8463.012
Europe,,1997,8093.5195
Europe,,1998,7785.097
Europe,,1999,7465.209
Europe,,2000,7666.7056
Europe,,2001,7628.267
Europe,,2002,7617.331
Europe,,2003,7846.2812
Europe,,2004,7648.3306
Europe,,2005,7403.8564
Europe,,2006,7660.2124
Europe,,2007,7633.8945
Europe,,2008,7342.927
Europe,,2009,6514.436
Europe,,2010,6715.6763
Europe,,2011,6957.8716
Europe,,2012,7116.7725
Europe,,2013,6868.0674
Europe,,2014,6379.0522
Europe,,2015,6229.899
Europe,,2016,5931.9985
Europe,,2017,5655.0884
Europe,,2018,5556.9497
Europe,,2019,4800.2188
Europe,,2020,4155.006
Europe,,2021,4508.9443
Europe,,2022,4310.634
European Union (27),,1965,12290.671
European Union (27),,1966,11712.703
European Union (27),,1967,11401.135
European Union (27),,1968,11530.579
European Union (27),,1969,11730.443
European Union (27),,1970,11564.616
European Union (27),,1971,11165.066
European Union (27),,1972,10922.836
European Union (27),,1973,10865.065
European Union (27),,1974,10935.243
European Union (27),,1975,10521.752
European Union (27),,1976,11020.208
European Union (27),,1977,10921.9
European Union (27),,1978,11140.928
European Union (27),,1979,11491.217
European Union (27),,1980,11865.497
European Union (27),,1981,11522.141
European Union (27),,1982,11662.365
European Union (27),,1983,11727.996
European Union (27),,1984,12132.79
European Union (27),,1985,12435.438
European Union (27),,1986,12086.644
European Union (27),,1987,12163.318
European Union (27),,1988,11967.971
European Union (27),,1989,11960.939
European Union (27),,1990,10862.639
European Union (27),,1991,10208.008
European Union (27),,1992,9464.864
European Union (27),,1993,9025.612
European Union (27),,1994,8799.306
European Union (27),,1995,8670.653
European Union (27),,1996,8677.858
European Union (27),,1997,8407.321
European Union (27),,1998,8016.2134
European Union (27),,1999,7629.22
European Union (27),,2000,7720.7104
European Union (27),,2001,7686.7607
European Union (27),,2002,7711.805
European Union (27),,2003,7950.6284
European Union (27),,2004,7784.2993
European Union (27),,2005,7504.034
European Union (27),,2006,7681.2964
European Union (27),,2007,7726.947
European Union (27),,2008,7130.819
European Union (27),,2009,6302.873
European Union (27),,2010,6599.863
European Union (27),,2011,6773.0635
European Union (27),,2012,6733.5264
European Union (27),,2013,6599.295
European Union (27),,2014,6277.885
European Union (27),,2015,6263.0713
European Union (27),,2016,6006.516
European Union (27),,2017,5924.1064
European Union (27),,2018,5666.399
European Union (27),,2019,4555.583
European Union (27),,2020,3753.5593
European Union (27),,2021,4271.084
European Union (27),,2022,4333.6333
Finland,FIN,1965,4438.483
Finland,FIN,1966,4104.1885
Finland,FIN,1967,3926.954
Finland,FIN,1968,4708.2163
Finland,FIN,1969,5652.204
Finland,FIN,1970,5767.242
Finland,FIN,1971,5112.1484
Finland,FIN,1972,5637.654
Finland,FIN,1973,6221.796
Finland,FIN,1974,6307.379
Finland,FIN,1975,5689.4106
Finland,FIN,1976,7643.598
Finland,FIN,1977,7685.7666
Finland,FIN,1978,10330.393
Finland,FIN,1979,9930.1875
Finland,FIN,1980,11233.166
Finland,FIN,1981,6873.974
Finland,FIN,1982,7581.8213
Finland,FIN,1983,8186.3623
Finland,FIN,1984,9378.357
Finland,FIN,1985,11836.743
Finland,FIN,1986,10787.596
Finland,FIN,1987,12048.829
Finland,FIN,1988,12028.554
Finland,FIN,1989,11724.564
Finland,FIN,1990,12290.559
Finland,FIN,1991,12208.5
Finland,FIN,1992,11049.641
Finland,FIN,1993,12570.317
Finland,FIN,1994,15241.53
Finland,FIN,1995,13431.044
Finland,FIN,1996,15951.503
Finland,FIN,1997,15063.988
Finland,FIN,1998,12329.154
Finland,FIN,1999,11918.6045
Finland,FIN,2000,11268.33
Finland,FIN,2001,13586.945
Finland,FIN,2002,14727.393
Finland,FIN,2003,18337.36
Finland,FIN,2004,16426.377
Finland,FIN,2005,10516.231
Finland,FIN,2006,16359.63
Finland,FIN,2007,15382.446
Finland,FIN,2008,11676.911
Finland,FIN,2009,11704.797
Finland,FIN,2010,14715.812
Finland,FIN,2011,11899.674
Finland,FIN,2012,9697.632
Finland,FIN,2013,10671.583
Finland,FIN,2014,9525.831
Finland,FIN,2015,8103.905
Finland,FIN,2016,9266.442
Finland,FIN,2017,8468.467
Finland,FIN,2018,8862.6045
Finland,FIN,2019,7433.968
Finland,FIN,2020,5693.837
Finland,FIN,2021,6136.721
Finland,FIN,2022,6123.5234
France,FRA,1965,9988.528
France,FRA,1966,9157.474
France,FRA,1967,8947.337
France,FRA,1968,8523.346
France,FRA,1969,8457.336
France,FRA,1970,7979.859
France,FRA,1971,7247.991
France,FRA,1972,6391.952
France,FRA,1973,6273.233
France,FRA,1974,6307.2124
France,FRA,1975,5499.369
France,FRA,1976,6436.9204
France,FRA,1977,6171.4224
France,FRA,1978,6408.6973
France,FRA,1979,6926.95
France,FRA,1980,6746.14
France,FRA,1981,6114.622
France,FRA,1982,6217.551
France,FRA,1983,5598.517
France,FRA,1984,5328.775
France,FRA,1985,5147.259
France,FRA,1986,4234.3115
France,FRA,1987,3835.4531
France,FRA,1988,3727.4922
France,FRA,1989,4039.55
France,FRA,1990,3914.9504
France,FRA,1991,4149.376
France,FRA,1992,3644.5981
France,FRA,1993,2967.9531
France,FRA,1994,2910.0369
France,FRA,1995,2969.257
France,FRA,1996,3152.561
France,FRA,1997,2750.6943
France,FRA,1998,3257.9023
France,FRA,1999,2903.902
France,FRA,2000,2808.489
France,FRA,2001,2443.2493
France,FRA,2002,2502.9968
France,FRA,2003,2644.968
France,FRA,2004,2501.9524
France,FRA,2005,2581.1323
France,FRA,2006,2369.0017
France,FRA,2007,2436.1726
France,FRA,2008,2274.898
France,FRA,2009,2013.5554
France,FRA,2010,2143.8354
France,FRA,2011,1809.7389
France,FRA,2012,2040.5499
France,FRA,2013,2123.5312
France,FRA,2014,1579.6536
France,FRA,2015,1565.1857
France,FRA,2016,1524.1565
France,FRA,2017,1659.697
France,FRA,2018,1481.9966
France,FRA,2019,1157.3889
France,FRA,2020,810.75226
France,FRA,2021,981.07104
France,FRA,2022,920.02167
Germany,DEU,1965,24586.254
Germany,DEU,1966,22779.543
Germany,DEU,1967,21786.018
Germany,DEU,1968,21964.252
Germany,DEU,1969,22508.709
Germany,DEU,1970,22147.098
Germany,DEU,1971,21135.527
Germany,DEU,1972,20597.506
Germany,DEU,1973,20658.217
Germany,DEU,1974,20759.453
Germany,DEU,1975,18832.023
Germany,DEU,1976,19917.752
Germany,DEU,1977,19163.613
Germany,DEU,1978,19449.883
Germany,DEU,1979,20621.992
Germany,DEU,1980,21131.646
Germany,DEU,1981,21514.107
Germany,DEU,1982,21021.398
Germany,DEU,1983,21800.346
Germany,DEU,1984,22499.373
Germany,DEU,1985,22359.934
Germany,DEU,1986,21083.623
Germany,DEU,1987,20919.611
Germany,DEU,1988,20571.434
Germany,DEU,1989,20782.709
Germany,DEU,1990,19272.863
Germany,DEU,1991,16836.615
Germany,DEU,1992,15142.419
Germany,DEU,1993,14220.236
Germany,DEU,1994,13741.624
Germany,DEU,1995,12991.826
Germany,DEU,1996,12907.635
Germany,DEU,1997,12486.088
Germany,DEU,1998,12174.422
Germany,DEU,1999,11716.738
Germany,DEU,2000,12165.24
Germany,DEU,2001,12205.622
Germany,DEU,2002,12243.454
Germany,DEU,2003,12460.475
Germany,DEU,2004,12158.858
Germany,DEU,2005,11640.955
Germany,DEU,2006,12113.054
Germany,DEU,2007,12419.798
Germany,DEU,2008,11473
Germany,DEU,2009,10266.872
Germany,DEU,2010,11019.628
Germany,DEU,2011,11185.866
Germany,DEU,2012,11479.154
Germany,DEU,2013,11794.707
Germany,DEU,2014,11310.875
Germany,DEU,2015,11149.26
Germany,DEU,2016,10809.177
Germany,DEU,2017,10117.2295
Germany,DEU,2018,9731.268
Germany,DEU,2019,7507.2964
Germany,DEU,2020,6178.7207
Germany,DEU,2021,7456.483
Germany,DEU,2022,7763.265
Greece,GRC,1965,2873.991
Greece,GRC,1966,2870.43
Greece,GRC,1967,2744.3206
Greece,GRC,1968,3099.0247
Greece,GRC,1969,2996.7964
Greece,GRC,1970,3440.7341
Greece,GRC,1971,5052.8013
Greece,GRC,1972,5371.846
Greece,GRC,1973,6281.742
Greece,GRC,1974,6567.9097
Greece,GRC,1975,8526.943
Greece,GRC,1976,9979.864
Greece,GRC,1977,10504.663
Greece,GRC,1978,9236.859
Greece,GRC,1979,5010.3906
Greece,GRC,1980,4949.5693
Greece,GRC,1981,4841.409
Greece,GRC,1982,4858.8423
Greece,GRC,1983,5892.027
Greece,GRC,1984,6224.312
Greece,GRC,1985,7144.5444
Greece,GRC,1986,6752.068
Greece,GRC,1987,7637.259
Greece,GRC,1988,8494.798
Greece,GRC,1989,9050.513
Greece,GRC,1990,9097.678
Greece,GRC,1991,8677.377
Greece,GRC,1992,8979.266
Greece,GRC,1993,8903.09
Greece,GRC,1994,8851.824
Greece,GRC,1995,8755.836
Greece,GRC,1996,8457.895
Greece,GRC,1997,9049.059
Greece,GRC,1998,9410.914
Greece,GRC,1999,9007.656
Greece,GRC,2000,9507.768
Greece,GRC,2001,9797.17
Greece,GRC,2002,9405.173
Greece,GRC,2003,9444.003
Greece,GRC,2004,9676.758
Greece,GRC,2005,9546.827
Greece,GRC,2006,8797.638
Greece,GRC,2007,9287.876
Greece,GRC,2008,8756.779
Greece,GRC,2009,8865.1045
Greece,GRC,2010,8293.218
Greece,GRC,2011,8346.364
Greece,GRC,2012,8633.898
Greece,GRC,2013,7445.252
Greece,GRC,2014,7189.3774
Greece,GRC,2015,6055.6074
Greece,GRC,2016,4715.658
Greece,GRC,2017,5216.8486
Greece,GRC,2018,5151.273
Greece,GRC,2019,3515.7227
Greece,GRC,2020,2025.7216
Greece,GRC,2021,1906.2574
Greece,GRC,2022,1927.1311
High-income countries,,1965,12658.035
High-income countries,,1966,12462.633
High-income countries,,1967,12110.425
High-income countries,,1968,12257.764
High-income countries,,1969,12296.048
High-income countries,,1970,11988.989
High-income countries,,1971,11253.345
High-income countries,,1972,11050.0625
High-income countries,,1973,11394.232
High-income countries,,1974,11190.906
High-income countries,,1975,10886.8955
High-income countries,,1976,11396.864
High-income countries,,1977,11444.193
High-income countries,,1978,11286.211
High-income countries,,1979,11896.164
High-income countries,,1980,12212.499
High-income countries,,1981,12249.229
High-income countries,,1982,11998.959
High-income countries,,1983,12185.436
High-income countries,,1984,12609.333
High-income countries,,1985,13038.048
High-income countries,,1986,12791.716
High-income countries,,1987,13055.502
High-income countries,,1988,13270.991
High-income countries,,1989,13243.767
High-income countries,,1990,12764.317
High-income countries,,1991,12371.345
High-income countries,,1992,11976.307
High-income countries,,1993,11858.67
High-income countries,,1994,11741.782
High-income countries,,1995,11727.706
High-income countries,,1996,11993.794
High-income countries,,1997,11993.686
High-income countries,,1998,11850.261
High-income countries,,1999,11675.517
High-income countries,,2000,12112.702
High-income countries,,2001,11978.581
High-income countries,,2002,12018.23
High-income countries,,2003,12278.75
High-income countries,,2004,12246.549
High-income countries,,2005,12233.325
High-income countries,,2006,12195.573
High-income countries,,2007,12286.923
High-income countries,,2008,11941.648
High-income countries,,2009,10562.645
High-income countries,,2010,11106.576
High-income countries,,2011,10822.036
High-income countries,,2012,10300.752
High-income countries,,2013,10380.138
High-income countries,,2014,10120.248
High-income countries,,2015,9426.788
High-income countries,,2016,8811.71
High-income countries,,2017,8682.751
High-income countries,,2018,8333.391
High-income countries,,2019,7327.875
High-income countries,,2020,6259.392
High-income countries,,2021,6842.2295
High-income countries,,2022,6546.317
Hong Kong,HKG,1965,397.1342
Hong Kong,HKG,1966,334.57007
Hong Kong,HKG,1967,262.76016
Hong Kong,HKG,1968,185.0342
Hong Kong,HKG,1969,107.39832
Hong Kong,HKG,1970,61.751022
Hong Kong,HKG,1971,77.94509
Hong Kong,HKG,1972,36.62254
Hong Kong,HKG,1973,19.224247
Hong Kong,HKG,1974,18.746065
Hong Kong,HKG,1975,15.676577
Hong Kong,HKG,1976,20.408562
Hong Kong,HKG,1977,17.451588
Hong Kong,HKG,1978,12.193846
Hong Kong,HKG,1979,9.546968
Hong Kong,HKG,1980,4.672042
Hong Kong,HKG,1981,80.16355
Hong Kong,HKG,1982,2014.5212
Hong Kong,HKG,1983,4654.5425
Hong Kong,HKG,1984,5983.362
Hong Kong,HKG,1985,7300.3325
Hong Kong,HKG,1986,8323.178
Hong Kong,HKG,1987,10269.608
Hong Kong,HKG,1988,11698.524
Hong Kong,HKG,1989,12344.229
Hong Kong,HKG,1990,10939.652
Hong Kong,HKG,1991,11635.001
Hong Kong,HKG,1992,12161.022
Hong Kong,HKG,1993,13893.415
Hong Kong,HKG,1994,9798.016
Hong Kong,HKG,1995,10434.454
Hong Kong,HKG,1996,7644.4463
Hong Kong,HKG,1997,6342.903
Hong Kong,HKG,1998,7758.603
Hong Kong,HKG,1999,6536.2656
Hong Kong,HKG,2000,7494.913
Hong Kong,HKG,2001,11716.223
Hong Kong,HKG,2002,9050.955
Hong Kong,HKG,2003,11415.916
Hong Kong,HKG,2004,10613.999
Hong Kong,HKG,2005,11512.713
Hong Kong,HKG,2006,11455.071
Hong Kong,HKG,2007,12425.716
Hong Kong,HKG,2008,11306.958
Hong Kong,HKG,2009,11733.964
Hong Kong,HKG,2010,10154.04
Hong Kong,HKG,2011,12005.923
Hong Kong,HKG,2012,11721.86
Hong Kong,HKG,2013,12385.723
Hong Kong,HKG,2014,12884.084
Hong Kong,HKG,2015,10527.397
Hong Kong,HKG,2016,10475.532
Hong Kong,HKG,2017,9779.226
Hong Kong,HKG,2018,10016.697
Hong Kong,HKG,2019,9574.174
Hong Kong,HKG,2020,5096.7583
Hong Kong,HKG,2021,5666.094
Hong Kong,HKG,2022,5577.059
Hungary,HUN,1965,12512.087
Hungary,HUN,1966,11964.961
Hungary,HUN,1967,10342.636
Hungary,HUN,1968,10170.797
Hungary,HUN,1969,10285.991
Hungary,HUN,1970,10418.711
Hungary,HUN,1971,10055.741
Hungary,HUN,1972,9743.019
Hungary,HUN,1973,9761.573
Hungary,HUN,1974,9268.012
Hungary,HUN,1975,8777.574
Hungary,HUN,1976,8844.661
Hungary,HUN,1977,8954.558
Hungary,HUN,1978,8914.813
Hungary,HUN,1979,8960.107
Hungary,HUN,1980,8781.188
Hungary,HUN,1981,8838.507
Hungary,HUN,1982,9236.873
Hungary,HUN,1983,8711.878
Hungary,HUN,1984,8509.614
Hungary,HUN,1985,8388.179
Hungary,HUN,1986,8319.183
Hungary,HUN,1987,8343.804
Hungary,HUN,1988,7899.145
Hungary,HUN,1989,7100.701
Hungary,HUN,1990,6901.4336
Hungary,HUN,1991,6427.468
Hungary,HUN,1992,5798.899
Hungary,HUN,1993,5230.03
Hungary,HUN,1994,4968.563
