Entity,Code,Year,Low-carbon energy per capita (kWh - equivalent)
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Romania,ROU,1965,155.45132
Romania,ROU,1966,159.222
Romania,ROU,1967,225.5734
Romania,ROU,1968,236.67668
Romania,ROU,1969,332.576
Romania,ROU,1970,411.57895
Romania,ROU,1971,659.7919
Romania,ROU,1972,1065.3018
Romania,ROU,1973,1081.8364
Romania,ROU,1974,1199.8009
Romania,ROU,1975,1307.697
Romania,ROU,1976,1117.6089
Romania,ROU,1977,1274.6643
Romania,ROU,1978,1436.7992
Romania,ROU,1979,1524.5098
Romania,ROU,1980,1688.908
Romania,ROU,1981,1693.6804
Romania,ROU,1982,1569.6589
Romania,ROU,1983,1324.8783
Romania,ROU,1984,1490.7991
Romania,ROU,1985,1668.8832
Romania,ROU,1986,1415.1768
Romania,ROU,1987,1463.1046
Romania,ROU,1988,1923.161
Romania,ROU,1989,1774.865
Romania,ROU,1990,1477.8346
Romania,ROU,1991,1888.4352
Romania,ROU,1992,1517.6183
Romania,ROU,1993,1661.7637
Romania,ROU,1994,1704.4697
Romania,ROU,1995,2190.5967
Romania,ROU,1996,2253.5664
Romania,ROU,1997,3011.799
Romania,ROU,1998,3200.1277
Romania,ROU,1999,3123.2231
Romania,ROU,2000,2699.8262
Romania,ROU,2001,2715.5928
Romania,ROU,2002,2876.5088
Romania,ROU,2003,2426.0823
Romania,ROU,2004,2956.3657
Romania,ROU,2005,3467.7993
Romania,ROU,2006,3234.128
Romania,ROU,2007,3213.529
Romania,ROU,2008,3880.0854
Romania,ROU,2009,3751.0637
Romania,ROU,2010,4360.798
Romania,ROU,2011,3874.9275
Romania,ROU,2012,3635.6692
Romania,ROU,2013,4323.1294
Romania,ROU,2014,5000.775
Romania,ROU,2015,5161.1113
Romania,ROU,2016,5269.786
Romania,ROU,2017,4948.338
Romania,ROU,2018,5193.5444
Romania,ROU,2019,5022.3467
Romania,ROU,2020,5084.7695
Romania,ROU,2021,5292.005
Romania,ROU,2022,4732.531
Russia,RUS,1985,5277.404
Russia,RUS,1986,5446.1064
Russia,RUS,1987,5742.385
Russia,RUS,1988,5860.7114
Russia,RUS,1989,5831.15
Russia,RUS,1990,5603.212
Russia,RUS,1991,5642.807
Russia,RUS,1992,5715.156
Russia,RUS,1993,5733.7803
Russia,RUS,1994,5361.59
Russia,RUS,1995,5410.6064
Russia,RUS,1996,5166.345
Russia,RUS,1997,5228.9253
Russia,RUS,1998,5167.8647
Russia,RUS,1999,5569.3477
Russia,RUS,2000,5831.4243
Russia,RUS,2001,6135.6484
Russia,RUS,2002,5979.5127
Russia,RUS,2003,6008.527
Russia,RUS,2004,6287.8135
Russia,RUS,2005,6301.599
Russia,RUS,2006,6429.6733
Russia,RUS,2007,6541.834
Russia,RUS,2008,6318.8706
Russia,RUS,2009,6469.722
Russia,RUS,2010,6404.784
Russia,RUS,2011,6341.418
Russia,RUS,2012,6382.218
Russia,RUS,2013,6572.769
Russia,RUS,2014,6527.3633
Russia,RUS,2015,6636.5107
Russia,RUS,2016,6908.6006
Russia,RUS,2017,6981.887
Russia,RUS,2018,7061.719
Russia,RUS,2019,7187.398
Russia,RUS,2020,7651.8164
Russia,RUS,2021,7839.741
Russia,RUS,2022,7588.8706
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,98.67762
Singapore,SGP,1987,96.398476
Singapore,SGP,1988,94.19776
Singapore,SGP,1989,92.113174
Singapore,SGP,1990,89.78092
Singapore,SGP,1991,250.6195
Singapore,SGP,1992,242.2656
Singapore,SGP,1993,234.57066
Singapore,SGP,1994,227.44325
Singapore,SGP,1995,220.68762
Singapore,SGP,1996,214.15945
Singapore,SGP,1997,207.96677
Singapore,SGP,1998,202.28404
Singapore,SGP,1999,197.17458
Slovakia,SVK,1965,1506.4141
Slovakia,SVK,1966,1431.4375
Slovakia,SVK,1967,1217.2252
Slovakia,SVK,1968,1109.518
Slovakia,SVK,1969,858.172
Slovakia,SVK,1970,1285.7566
Slovakia,SVK,1971,957.6544
Slovakia,SVK,1972,996.27075
Slovakia,SVK,1973,984.0888
Slovakia,SVK,1974,1696.1636
Slovakia,SVK,1975,1361.7092
Slovakia,SVK,1976,1509.3652
Slovakia,SVK,1977,1539.4438
Slovakia,SVK,1978,1378.9143
Slovakia,SVK,1979,2365.2756
Slovakia,SVK,1980,3922.085
Slovakia,SVK,1981,4066.1506
Slovakia,SVK,1982,4293.6235
Slovakia,SVK,1983,4499.4023
Slovakia,SVK,1984,4914.6924
Slovakia,SVK,1985,6389.011
Slovakia,SVK,1986,7380.5293
Slovakia,SVK,1987,7379.3345
Slovakia,SVK,1988,7224.4604
Slovakia,SVK,1989,7682.8135
Slovakia,SVK,1990,7547.829
Slovakia,SVK,1991,7069.9863
Slovakia,SVK,1992,6994.143
Slovakia,SVK,1993,8050.4844
Slovakia,SVK,1994,9106.178
Slovakia,SVK,1995,8763.135
Slovakia,SVK,1996,8289.662
Slovakia,SVK,1997,8095.115
Slovakia,SVK,1998,8368.535
Slovakia,SVK,1999,9386.576
Slovakia,SVK,2000,11242.672
Slovakia,SVK,2001,11814.497
Slovakia,SVK,2002,12311.537
Slovakia,SVK,2003,11191.872
Slovakia,SVK,2004,10974.436
Slovakia,SVK,2005,11573.442
Slovakia,SVK,2006,11800.346
Slovakia,SVK,2007,10489.982
Slovakia,SVK,2008,10944.629
Slovakia,SVK,2009,9768.777
Slovakia,SVK,2010,10506.988
Slovakia,SVK,2011,10416.518
Slovakia,SVK,2012,10592.122
Slovakia,SVK,2013,11087.8545
Slovakia,SVK,2014,10966.13
Slovakia,SVK,2015,10686.727
Slovakia,SVK,2016,10721.233
Slovakia,SVK,2017,10754.032
Slovakia,SVK,2018,10211.991
Slovakia,SVK,2019,10796.022
Slovakia,SVK,2020,10932.34
Slovakia,SVK,2021,11041.741
Slovakia,SVK,2022,10538.399
Slovenia,SVN,1990,11031.596
Slovenia,SVN,1991,12423.462
Slovenia,SVN,1992,10741.261
Slovenia,SVN,1993,10142.002
Slovenia,SVN,1994,11614.083
Slovenia,SVN,1995,11640.018
Slovenia,SVN,1996,11951.236
Slovenia,SVN,1997,11750.517
Slovenia,SVN,1998,12293.547
Slovenia,SVN,1999,12324.707
Slovenia,SVN,2000,12633.908
Slovenia,SVN,2001,13216.535
Slovenia,SVN,2002,12843.777
Slovenia,SVN,2003,11790.373
Slovenia,SVN,2004,13663.314
Slovenia,SVN,2005,13182.994
Slovenia,SVN,2006,12780.114
Slovenia,SVN,2007,12446.074
Slovenia,SVN,2008,14466.085
Slovenia,SVN,2009,14434.029
Slovenia,SVN,2010,14032.486
Slovenia,SVN,2011,13401.297
Slovenia,SVN,2012,13109.847
Slovenia,SVN,2013,13797.411
Slovenia,SVN,2014,16914.248
Slovenia,SVN,2015,12879.881
Slovenia,SVN,2016,13677.837
Slovenia,SVN,2017,13503.862
Slovenia,SVN,2018,14014.835
Slovenia,SVN,2019,13850.158
Slovenia,SVN,2020,15072.351
Slovenia,SVN,2021,14129.253
Slovenia,SVN,2022,11962.749
South Africa,ZAF,1965,5.702167
South Africa,ZAF,1966,5.379125
South Africa,ZAF,1967,3.7667365
South Africa,ZAF,1968,3.371304
South Africa,ZAF,1969,2.861042
South Africa,ZAF,1970,3.3048868
South Africa,ZAF,1971,14.379589
South Africa,ZAF,1972,104.0626
South Africa,ZAF,1973,119.45587
South Africa,ZAF,1974,133.48126
South Africa,ZAF,1975,128.47513
South Africa,ZAF,1976,209.48825
South Africa,ZAF,1977,211.33899
South Africa,ZAF,1978,201.79962
South Africa,ZAF,1979,117.8797
South Africa,ZAF,1980,99.55806
South Africa,ZAF,1981,161.67677
South Africa,ZAF,1982,96.8429
South Africa,ZAF,1983,55.214146
South Africa,ZAF,1984,390.4138
South Africa,ZAF,1985,501.48343
South Africa,ZAF,1986,853.7752
South Africa,ZAF,1987,616.8555
South Africa,ZAF,1988,1046.2695
South Africa,ZAF,1989,1025.4269
South Africa,ZAF,1990,676.0874
South Africa,ZAF,1991,777.32404
South Africa,ZAF,1992,684.33856
South Africa,ZAF,1993,494.2427
South Africa,ZAF,1994,709.32794
South Africa,ZAF,1995,764.58264
South Africa,ZAF,1996,839.7266
South Africa,ZAF,1997,939.3417
South Africa,ZAF,1998,960.62695
South Africa,ZAF,1999,845.4888
South Africa,ZAF,2000,891.27484
South Africa,ZAF,2001,776.1238
South Africa,ZAF,2002,874.1838
South Africa,ZAF,2003,822.02625
South Africa,ZAF,2004,857.35986
South Africa,ZAF,2005,741.36896
South Africa,ZAF,2006,749.09607
South Africa,ZAF,2007,821.24164
South Africa,ZAF,2008,806.1062
South Africa,ZAF,2009,786.73676
South Africa,ZAF,2010,787.782
South Africa,ZAF,2011,852.58453
South Africa,ZAF,2012,736.7165
South Africa,ZAF,2013,793.18976
South Africa,ZAF,2014,879.4544
South Africa,ZAF,2015,909.76746
South Africa,ZAF,2016,1096.4019
South Africa,ZAF,2017,1236.1539
South Africa,ZAF,2018,1108.6195
South Africa,ZAF,2019,1169.7886
South Africa,ZAF,2020,1066.6929
South Africa,ZAF,2021,1330.7377
South Africa,ZAF,2022,1288.1289
South America,,1965,685.6325
South America,,1966,744.5043
South America,,1967,768.2353
South America,,1968,796.2612
South America,,1969,838.37476
South America,,1970,991.7968
South America,,1971,1080.0741
South America,,1972,1199.6525
South America,,1973,1315.6691
South America,,1974,1489.944
South America,,1975,1606.8575
South America,,1976,1744.418
South America,,1977,1896.8374
South America,,1978,2070.016
South America,,1979,2302.5784
South America,,1980,2522.4316
South America,,1981,2490.6733
South America,,1982,2653.5754
South America,,1983,2851.5625
South America,,1984,3116.0032
South America,,1985,3351.3406
South America,,1986,3530.66
South America,,1987,3694.6223
South America,,1988,3746.061
South America,,1989,3785.806
South America,,1990,3860.7817
South America,,1991,4034.7078
South America,,1992,4047.153
South America,,1993,4264.402
South America,,1994,4454.8354
South America,,1995,4553.1704
South America,,1996,4649.466
South America,,1997,4824.9233
South America,,1998,4840.2944
South America,,1999,4772.0527
South America,,2000,4920.4136
South America,,2001,4629.207
South America,,2002,4758.5527
South America,,2003,4868.2812
South America,,2004,4938.5454
South America,,2005,5112.3843
South America,,2006,5272.406
South America,,2007,5449.2236
South America,,2008,5535.24
South America,,2009,5647.3174
South America,,2010,5694.6646
South America,,2011,5892.6333
South America,,2012,5757.6396
South America,,2013,5650.3086
South America,,2014,5577.006
South America,,2015,5587.665
South America,,2016,5687.432
South America,,2017,5819.889
South America,,2018,6032.061
South America,,2019,6112.059
South America,,2020,6007.8726
South America,,2021,5930.6914
South America,,2022,6475.5586
South Korea,KOR,1965,71.99341
South Korea,KOR,1966,97.6461
South Korea,KOR,1967,92.287506
South Korea,KOR,1968,88.00842
South Korea,KOR,1969,132.36687
South Korea,KOR,1970,110.718475
South Korea,KOR,1971,117.25279
South Korea,KOR,1972,119.06297
South Korea,KOR,1973,109.58396
South Korea,KOR,1974,159.56136
South Korea,KOR,1975,138.49014
South Korea,KOR,1976,145.0791
South Korea,KOR,1977,117.06632
South Korea,KOR,1978,319.8576
South Korea,KOR,1979,416.91
South Korea,KOR,1980,407.25183
South Korea,KOR,1981,410.57245
South Korea,KOR,1982,400.73724
South Korea,KOR,1983,804.47876
South Korea,KOR,1984,968.136
South Korea,KOR,1985,1380.7745
South Korea,KOR,1986,2141.405
South Korea,KOR,1987,2907.1904
South Korea,KOR,1988,2783.5955
South Korea,KOR,1989,3286.0217
South Korea,KOR,1990,3715.3125
South Korea,KOR,1991,3823.413
South Korea,KOR,1992,3793.2056
South Korea,KOR,1993,3949.8425
South Korea,KOR,1994,3838.5051
South Korea,KOR,1995,4387.416
South Korea,KOR,1996,4779.342
South Korea,KOR,1997,4945.64
South Korea,KOR,1998,5780.527
South Korea,KOR,1999,6557.3833
South Korea,KOR,2000,6868.3325
South Korea,KOR,2001,6869.1274
South Korea,KOR,2002,7262.5117
South Korea,KOR,2003,7903.56
South Korea,KOR,2004,7858.0303
South Korea,KOR,2005,8670.451
South Korea,KOR,2006,8703.021
South Korea,KOR,2007,8330.735
South Korea,KOR,2008,8716.42
South Korea,KOR,2009,8480.197
South Korea,KOR,2010,8520.03
South Korea,KOR,2011,8811.222
South Korea,KOR,2012,8468.907
South Korea,KOR,2013,7889.9863
South Korea,KOR,2014,8807.051
South Korea,KOR,2015,9227.528
South Korea,KOR,2016,9135.631
South Korea,KOR,2017,8586.371
South Korea,KOR,2018,8121.6436
South Korea,KOR,2019,8933.259
South Korea,KOR,2020,9894.616
South Korea,KOR,2021,10084.681
South Korea,KOR,2022,11439.617
Spain,ESP,1965,1812.8492
Spain,ESP,1966,2482.9321
Spain,ESP,1967,2041.691
Spain,ESP,1968,2182.0217
Spain,ESP,1969,2773.1072
Spain,ESP,1970,2512.1033
Spain,ESP,1971,2970.813
Spain,ESP,1972,3434.9297
Spain,ESP,1973,2987.057
Spain,ESP,1974,3143.1567
Spain,ESP,1975,2763.9724
Spain,ESP,1976,2322.419
Spain,ESP,1977,3743.2585
Spain,ESP,1978,3844.6487
Spain,ESP,1979,4221.898
Spain,ESP,1980,2753.9448
Spain,ESP,1981,2473.2104
Spain,ESP,1982,2746.1045
Spain,ESP,1983,2934.6807
Spain,ESP,1984,4183.687
Spain,ESP,1985,4523.845
Spain,ESP,1986,4828.8057
Spain,ESP,1987,5165.472
Spain,ESP,1988,6435.2065
Spain,ESP,1989,5621.301
Spain,ESP,1990,5937.906
Spain,ESP,1991,6158.6997
Spain,ESP,1992,5519.8936
Spain,ESP,1993,5920.049
Spain,ESP,1994,6129.3135
Spain,ESP,1995,5770.9126
Spain,ESP,1996,7053.1284
Spain,ESP,1997,6636.373
Spain,ESP,1998,6859.743
Spain,ESP,1999,6123.6553
Spain,ESP,2000,6960.218
Spain,ESP,2001,7959.7446
Spain,ESP,2002,6765.42
Spain,ESP,2003,8021.891
Spain,ESP,2004,7570.6377
Spain,ESP,2005,6442.4185
Spain,ESP,2006,7097.0044
Spain,ESP,2007,7004.5522
Spain,ESP,2008,7346.13
Spain,ESP,2009,7595.6445
Spain,ESP,2010,9670.574
Spain,ESP,2011,8825.568
Spain,ESP,2012,9128.866
Spain,ESP,2013,9951.694
Spain,ESP,2014,9931.443
Spain,ESP,2015,9128.066
Spain,ESP,2016,9607.159
Spain,ESP,2017,8599.358
Spain,ESP,2018,9403.923
Spain,ESP,2019,8994.58
Spain,ESP,2020,9819.329
Spain,ESP,2021,10333.814
Spain,ESP,2022,10153.192
Sri Lanka,LKA,1965,97.80506
Sri Lanka,LKA,1966,104.41306
Sri Lanka,LKA,1967,104.7761
Sri Lanka,LKA,1968,118.311325
Sri Lanka,LKA,1969,133.95155
Sri Lanka,LKA,1970,176.6971
Sri Lanka,LKA,1971,192.89299
Sri Lanka,LKA,1972,193.95825
Sri Lanka,LKA,1973,156.2049
Sri Lanka,LKA,1974,219.8414
Sri Lanka,LKA,1975,233.00333
Sri Lanka,LKA,1976,235.85475
Sri Lanka,LKA,1977,253.51186
Sri Lanka,LKA,1978,280.2765
Sri Lanka,LKA,1979,294.44214
Sri Lanka,LKA,1980,292.87634
Sri Lanka,LKA,1981,305.75885
Sri Lanka,LKA,1982,307.9041
Sri Lanka,LKA,1983,229.85979
Sri Lanka,LKA,1984,389.76736
Sri Lanka,LKA,1985,440.19476
Sri Lanka,LKA,1986,479.31934
Sri Lanka,LKA,1987,389.03183
Sri Lanka,LKA,1988,457.76407
Sri Lanka,LKA,1989,487.51233
Sri Lanka,LKA,1990,540.5189
Sri Lanka,LKA,1991,529.1363
Sri Lanka,LKA,1992,486.53815
Sri Lanka,LKA,1993,629.69684
Sri Lanka,LKA,1994,671.30774
Sri Lanka,LKA,1995,734.3196
Sri Lanka,LKA,1996,524.81
Sri Lanka,LKA,1997,552.5218
Sri Lanka,LKA,1998,623.70483
Sri Lanka,LKA,1999,662.179
Sri Lanka,LKA,2000,505.21667
Sri Lanka,LKA,2001,484.79724
Sri Lanka,LKA,2002,413.22183
Sri Lanka,LKA,2003,499.48303
Sri Lanka,LKA,2004,439.9412
Sri Lanka,LKA,2005,504.90604
Sri Lanka,LKA,2006,666.30023
Sri Lanka,LKA,2007,558.5204
Sri Lanka,LKA,2008,575.6119
Sri Lanka,LKA,2009,535.52783
Sri Lanka,LKA,2010,771.13385
Sri Lanka,LKA,2011,624.3182
Sri Lanka,LKA,2012,454.63242
Sri Lanka,LKA,2013,929.7784
Sri Lanka,LKA,2014,626.52203
Sri Lanka,LKA,2015,812.782
Sri Lanka,LKA,2016,592.894
Sri Lanka,LKA,2017,581.9754
Sri Lanka,LKA,2018,878.3047
Sri Lanka,LKA,2019,706.5239
Sri Lanka,LKA,2020,732.77655
Sri Lanka,LKA,2021,1042.2489
Sri Lanka,LKA,2022,1044.8799
Sweden,SWE,1965,17705.99
Sweden,SWE,1966,17217.209
Sweden,SWE,1967,18506.484
Sweden,SWE,1968,18164.53
Sweden,SWE,1969,15514.919
Sweden,SWE,1970,15353.887
Sweden,SWE,1971,19143.973
Sweden,SWE,1972,20177.574
Sweden,SWE,1973,22594.82
Sweden,SWE,1974,21517.941
Sweden,SWE,1975,24976.424
Sweden,SWE,1976,25299.896
Sweden,SWE,1977,26113.777
Sweden,SWE,1978,28876.49
Sweden,SWE,1979,29100.53
Sweden,SWE,1980,30262.385
Sweden,SWE,1981,34412.684
Sweden,SWE,1982,33188.832
Sweden,SWE,1983,36968.555
Sweden,SWE,1984,41954.688
Sweden,SWE,1985,45512.79
Sweden,SWE,1986,45769.47
Sweden,SWE,1987,48583.633
Sweden,SWE,1988,48436.28
Sweden,SWE,1989,47656.3
Sweden,SWE,1990,48442.3
Sweden,SWE,1991,47801.363
Sweden,SWE,1992,47071.242
Sweden,SWE,1993,46298.277
Sweden,SWE,1994,44669.234
Sweden,SWE,1995,46540.938
Sweden,SWE,1996,42221.656
Sweden,SWE,1997,46784.848
Sweden,SWE,1998,49792.008
Sweden,SWE,1999,48518.28
Sweden,SWE,2000,46155.004
Sweden,SWE,2001,50470.69
Sweden,SWE,2002,44764.477
Sweden,SWE,2003,40088.89
Sweden,SWE,2004,46068.543
Sweden,SWE,2005,48095.35
Sweden,SWE,2006,42799.31
Sweden,SWE,2007,44350.586
Sweden,SWE,2008,44338.797
Sweden,SWE,2009,39747.266
Sweden,SWE,2010,42025.895
Sweden,SWE,2011,42797.062
Sweden,SWE,2012,47199.574
Sweden,SWE,2013,42691.4
Sweden,SWE,2014,42676.062
Sweden,SWE,2015,44558.75
Sweden,SWE,2016,42429.184
Sweden,SWE,2017,44179.703
Sweden,SWE,2018,43098.113
Sweden,SWE,2019,44030.707
Sweden,SWE,2020,42438.23
Sweden,SWE,2021,44044.36
Sweden,SWE,2022,44171.992
Switzerland,CHE,1965,12165.755
Switzerland,CHE,1966,13748.585
Switzerland,CHE,1967,14729.924
Switzerland,CHE,1968,14382.588
Switzerland,CHE,1969,13857.15
Switzerland,CHE,1970,14766.347
Switzerland,CHE,1971,14456.584
Switzerland,CHE,1972,13185.39
Switzerland,CHE,1973,15302.908
Switzerland,CHE,1974,16149.263
Switzerland,CHE,1975,18513.379
Switzerland,CHE,1976,15703.301
Switzerland,CHE,1977,20091.67
Switzerland,CHE,1978,18698.941
Switzerland,CHE,1979,19413.064
Switzerland,CHE,1980,22181.018
Switzerland,CHE,1981,23412.4
Switzerland,CHE,1982,23557.072
Switzerland,CHE,1983,23295.77
Switzerland,CHE,1984,22028.81
Switzerland,CHE,1985,24653.832
Switzerland,CHE,1986,24969.787
Switzerland,CHE,1987,25820.594
Switzerland,CHE,1988,26045.1
Switzerland,CHE,1989,23182.945
Switzerland,CHE,1990,23260.033
Switzerland,CHE,1991,23683.082
Switzerland,CHE,1992,23909.39
Switzerland,CHE,1993,24968.025
Switzerland,CHE,1994,26597.5
Switzerland,CHE,1995,25006.223
Switzerland,CHE,1996,22325.777
Switzerland,CHE,1997,24608.47
Switzerland,CHE,1998,24478.988
Switzerland,CHE,1999,26741.52
Switzerland,CHE,2000,25918.389
Switzerland,CHE,2001,27587.045
Switzerland,CHE,2002,24925.377
Switzerland,CHE,2003,24530.6
Switzerland,CHE,2004,23634.889
Switzerland,CHE,2005,21059.57
Switzerland,CHE,2006,22376.176
Switzerland,CHE,2007,23709.83
Switzerland,CHE,2008,23510.357
Switzerland,CHE,2009,22969.1
Switzerland,CHE,2010,22407.443
Switzerland,CHE,2011,20953.545
Switzerland,CHE,2012,22427.6
Switzerland,CHE,2013,22274.229
Switzerland,CHE,2014,22393.55
Switzerland,CHE,2015,20785.664
Switzerland,CHE,2016,18836.402
Switzerland,CHE,2017,18378.84
Switzerland,CHE,2018,19578.232
Switzerland,CHE,2019,20674.666
Switzerland,CHE,2020,19897.807
Switzerland,CHE,2021,18207.643
Switzerland,CHE,2022,17646.705
Taiwan,TWN,1965,585.0312
Taiwan,TWN,1966,582.1694
Taiwan,TWN,1967,559.6209
Taiwan,TWN,1968,800.62506
Taiwan,TWN,1969,617.4031
Taiwan,TWN,1970,566.3755
Taiwan,TWN,1971,597.6989
Taiwan,TWN,1972,688.43756
Taiwan,TWN,1973,630.7832
Taiwan,TWN,1974,856.4832
Taiwan,TWN,1975,939.8822
Taiwan,TWN,1976,750.9613
Taiwan,TWN,1977,709.1337
Taiwan,TWN,1978,1273.2777
Taiwan,TWN,1979,1768.2444
Taiwan,TWN,1980,1763.3394
Taiwan,TWN,1981,2415.01
Taiwan,TWN,1982,2743.7278
Taiwan,TWN,1983,3604.5942
Taiwan,TWN,1984,4298.8022
Taiwan,TWN,1985,5087.4766
Taiwan,TWN,1986,4786.197
Taiwan,TWN,1987,5516.1245
Taiwan,TWN,1988,4987.429
Taiwan,TWN,1989,4667.5205
Taiwan,TWN,1990,5479.4673
Taiwan,TWN,1991,5407.017
Taiwan,TWN,1992,5548.5635
Taiwan,TWN,1993,5224.559
Taiwan,TWN,1994,5388.1772
Taiwan,TWN,1995,5394.534
Taiwan,TWN,1996,5679.5205
Taiwan,TWN,1997,5518.2456
Taiwan,TWN,1998,5698.945
Taiwan,TWN,1999,5676.3184
Taiwan,TWN,2000,5680.802
Taiwan,TWN,2001,5339.374
Taiwan,TWN,2002,5520.688
Taiwan,TWN,2003,5433.4897
Taiwan,TWN,2004,5480.532
Taiwan,TWN,2005,5600.3423
Taiwan,TWN,2006,5561.0225
Taiwan,TWN,2007,5696.379
Taiwan,TWN,2008,5645.6504
Taiwan,TWN,2009,5640.5337
Taiwan,TWN,2010,5704.6426
Taiwan,TWN,2011,5755.0566
Taiwan,TWN,2012,5716.4824
Taiwan,TWN,2013,5820.9746
Taiwan,TWN,2014,5712.9604
Taiwan,TWN,2015,5055.7915
Taiwan,TWN,2016,4740.496
Taiwan,TWN,2017,3668.3208
Taiwan,TWN,2018,4219.182
Taiwan,TWN,2019,4975.123
Taiwan,TWN,2020,4850.1865
Taiwan,TWN,2021,4689.2085
Taiwan,TWN,2022,4940.1465
Thailand,THA,1965,80.3751
Thailand,THA,1966,98.67835
Thailand,THA,1967,123.18035
Thailand,THA,1968,122.889534
Thailand,THA,1969,88.91134
Thailand,THA,1970,147.63577
Thailand,THA,1971,164.52713
Thailand,THA,1972,135.0538
Thailand,THA,1973,143.0075
Thailand,THA,1974,182.158
Thailand,THA,1975,245.6901
Thailand,THA,1976,256.78183
Thailand,THA,1977,225.34348
Thailand,THA,1978,142.42671
Thailand,THA,1979,215.56378
Thailand,THA,1980,82.30065
Thailand,THA,1981,188.20021
Thailand,THA,1982,237.79727
Thailand,THA,1983,222.36397
Thailand,THA,1984,243.1158
Thailand,THA,1985,215.71819
Thailand,THA,1986,317.35568
Thailand,THA,1987,228.8514
Thailand,THA,1988,207.6533
Thailand,THA,1989,301.3106
Thailand,THA,1990,263.79626
Thailand,THA,1991,239.15598
Thailand,THA,1992,217.14694
Thailand,THA,1993,186.50739
Thailand,THA,1994,224.92967
Thailand,THA,1995,335.73123
Thailand,THA,1996,365.3053
Thailand,THA,1997,357.6707
Thailand,THA,1998,259.69873
Thailand,THA,1999,184.33105
Thailand,THA,2000,302.89117
Thailand,THA,2001,316.11984
Thailand,THA,2002,372.2077
Thailand,THA,2003,383.37552
Thailand,THA,2004,350.74445
Thailand,THA,2005,353.14072
Thailand,THA,2006,468.44794
Thailand,THA,2007,478.67368
Thailand,THA,2008,483.81326
Thailand,THA,2009,515.87463
Thailand,THA,2010,502.41708
Thailand,THA,2011,630.72546
Thailand,THA,2012,732.0805
Thailand,THA,2013,748.7371
Thailand,THA,2014,847.52924
Thailand,THA,2015,848.5982
Thailand,THA,2016,944.62134
Thailand,THA,2017,1106.2025
Thailand,THA,2018,1366.3136
Thailand,THA,2019,1486.5892
Thailand,THA,2020,1382.1177
Thailand,THA,2021,1400.2607
Thailand,THA,2022,1437.4113
Trinidad and Tobago,TTO,2010,8.675301
Trinidad and Tobago,TTO,2011,8.563352
Trinidad and Tobago,TTO,2012,8.44982
Trinidad and Tobago,TTO,2013,8.338572
Trinidad and Tobago,TTO,2014,9.135765
Trinidad and Tobago,TTO,2015,10.294745
Trinidad and Tobago,TTO,2016,10.170067
Trinidad and Tobago,TTO,2017,10.046778
Trinidad and Tobago,TTO,2018,9.814842
Trinidad and Tobago,TTO,2019,9.680521
Trinidad and Tobago,TTO,2020,9.6565
Trinidad and Tobago,TTO,2021,9.54752
Trinidad and Tobago,TTO,2022,9.479326
Turkey,TUR,1965,215.54102
Turkey,TUR,1966,226.99889
Turkey,TUR,1967,229.97319
Turkey,TUR,1968,293.92136
Turkey,TUR,1969,309.73874
Turkey,TUR,1970,267.23685
Turkey,TUR,1971,226.49837
Turkey,TUR,1972,269.80237
Turkey,TUR,1973,218.97125
Turkey,TUR,1974,272.3345
Turkey,TUR,1975,457.7143
Turkey,TUR,1976,624.1362
Turkey,TUR,1977,629.30255
Turkey,TUR,1978,663.01184
Turkey,TUR,1979,715.18506
Turkey,TUR,1980,770.954
